	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
601	[-1.073439598083496, -16.340126037597656, -9.375442504882812, -5.0802836418151855, -3.705677032470703, -8.230949401855469]	[-0.6795387268066406, -16.08523178100586, -9.269427299499512, -4.6357526779174805, -3.0914955139160156, -10.052490234375]	43.8059196472168	43.81393814086914	0.00801849365234375
602	[-2.0224838256835938, -17.295103073120117, -10.479437828063965, -0.19532108306884766, -5.693714141845703, -9.984813690185547]	[-2.0224838256835938, -17.295103073120117, -10.479437828063965, -4.008614540100098, -4.818564414978027, -10.053285598754883]	45.670875549316406	48.677490234375	3.0066146850585938
603	[-0.44008636474609375, -16.556283950805664, -9.997675895690918, -1.1091718673706055, -0.9904708862304688, -10.012182235717773]	[-0.44008636474609375, -16.556283950805664, -9.997675895690918, -4.730339527130127, -0.9092350006103516, -10.502326011657715]	39.105873107910156	43.135948181152344	4.0300750732421875
604	[-1.0414705276489258, -15.822747230529785, -7.527650833129883, -3.896121025085449, -0.5400466918945312, -12.181853294372559]	[-1.0414705276489258, -15.822747230529785, -7.527650833129883, -4.572498321533203, -0.6149044036865234, -12.462834358215332]	41.009891510009766	42.0421028137207	1.0322113037109375
605	[-1.6427059173583984, -16.69048309326172, -12.20992660522461, -0.6013603210449219, -1.9555702209472656, -11.862141609191895]	[-1.6427059173583984, -16.69048309326172, -12.20992660522461, -4.0406951904296875, -1.8090190887451172, -12.118753433227539]	44.962188720703125	48.5115852355957	3.549396514892578
606	[-0.4579658508300781, -16.5304012298584, -14.638121604919434, -0.13556671142578125, -1.0816841125488281, -10.636754989624023]	[-0.4579658508300781, -16.5304012298584, -14.638121604919434, -7.718518257141113, -1.1520442962646484, -10.836864471435547]	43.48049545288086	51.33391571044922	7.853420257568359
607	[-0.8017921447753906, -16.548654556274414, -13.51575756072998, -0.2147054672241211, -3.6841068267822266, -12.773443222045898]	[-0.8017921447753906, -16.548654556274414, -13.51575756072998, -4.704160690307617, -3.303741455078125, -12.976094245910645]	47.5384635925293	51.850196838378906	4.311733245849609
608	[-1.0098276138305664, -16.600278854370117, -11.940576553344727, -0.5912923812866211, -0.8653526306152344, -11.184036254882812]	[-1.0098276138305664, -16.600278854370117, -11.940576553344727, -7.0490922927856445, -1.0000076293945312, -11.139104843139648]	42.191368103027344	48.738887786865234	6.547519683837891
609	[-1.4258708953857422, -16.475906372070312, -7.656102180480957, -0.3337879180908203, -2.4873104095458984, -10.476363182067871]	[-1.6717758178710938, -16.488407135009766, -8.520456314086914, -1.9553861618041992, -1.7440872192382812, -11.271381378173828]	38.85533905029297	41.651493072509766	2.796154022216797
610	[-1.123368263244629, -16.470956802368164, -10.306206703186035, -0.1681976318359375, -5.061471939086914, -11.033950805664062]	[-1.123368263244629, -16.470956802368164, -10.306206703186035, -5.460058212280273, -5.006193161010742, -11.324566841125488]	44.164154052734375	49.69135284423828	5.527198791503906
611	[-1.2099266052246094, -17.163482666015625, -13.691494941711426, -0.06516170501708984, -1.9719486236572266, -11.595418930053711]	[-1.3201608657836914, -16.240768432617188, -11.653276443481445, -0.8180437088012695, -1.1373100280761719, -10.083768844604492]	45.69743347167969	41.25333023071289	-4.444103240966797
612	[-1.000432014465332, -16.206865310668945, -7.807398796081543, -4.770351886749268, -2.1463918685913086, -7.371068000793457]	[-1.000432014465332, -16.206865310668945, -7.807398796081543, -4.869737148284912, -2.091586112976074, -8.204784393310547]	39.30250930786133	40.18080139160156	0.8782920837402344
613	[-1.6020689010620117, -16.05913543701172, -11.984375953674316, -0.23461532592773438, -2.7728004455566406, -11.813138961791992]	[-1.6020689010620117, -16.05913543701172, -11.984375953674316, -3.960508346557617, -2.9965648651123047, -12.259637832641602]	44.46613311767578	48.86228942871094	4.396156311035156
614	[-1.13275146484375, -15.960379600524902, -6.6434173583984375, -0.19246196746826172, -2.150287628173828, -11.241159439086914]	[-0.9976186752319336, -15.9867525100708, -7.467419624328613, -4.317549705505371, -1.5108184814453125, -10.954808235168457]	37.320457458496094	41.23496627807617	3.914508819580078
615	[-1.9243974685668945, -15.473179817199707, -8.82237720489502, -2.042470932006836, -1.020676612854004, -8.050244331359863]	[-1.9243974685668945, -15.473179817199707, -8.82237720489502, -2.69219970703125, -0.7411899566650391, -8.199934959411621]	37.333343505859375	37.85327911376953	0.5199356079101562
616	[-1.6157855987548828, -16.214319229125977, -6.887770652770996, -3.8878426551818848, -2.5050458908081055, -9.665092468261719]	[-1.9192514419555664, -16.47490692138672, -9.785271644592285, -1.9011478424072266, -2.919099807739258, -10.59482192993164]	40.77585983276367	43.59449768066406	2.8186378479003906
617	[-1.485274314880371, -17.406482696533203, -11.098257064819336, -0.34043216705322266, -1.4843521118164062, -12.519866943359375]	[-1.485274314880371, -17.406482696533203, -11.098257064819336, -3.095311164855957, -1.5179939270019531, -12.644533157348633]	44.33466339111328	47.24785232543945	2.913188934326172
618	[-0.5895700454711914, -17.37327003479004, -10.106425285339355, -3.74691104888916, -0.026683807373046875, -8.803945541381836]	[-0.5483160018920898, -18.64412498474121, -9.245277404785156, -2.655038833618164, -0.1517314910888672, -10.040459632873535]	40.64680480957031	41.284950256347656	0.6381454467773438
619	[-0.8742847442626953, -17.22495460510254, -9.148123741149902, -0.4015321731567383, -1.0803508758544922, -12.525211334228516]	[-0.8742847442626953, -17.22495460510254, -9.148123741149902, -4.643584251403809, -1.1042537689208984, -12.37863540649414]	41.25445556640625	45.373836517333984	4.119380950927734
620	[-0.3287954330444336, -15.54197883605957, -9.20802116394043, -1.0325946807861328, -2.519044876098633, -8.512411117553711]	[-0.3287954330444336, -15.54197883605957, -9.20802116394043, -1.8330450057983398, -2.5696353912353516, -8.505088806152344]	37.142845153808594	37.98656463623047	0.843719482421875
621	[-1.6552133560180664, -16.644105911254883, -15.022634506225586, -0.05204963684082031, -2.6675071716308594, -11.324555397033691]	[-1.6552133560180664, -16.644105911254883, -15.022634506225586, -6.603090286254883, -2.699716567993164, -11.306783676147461]	47.366065979003906	53.931541442871094	6.5654754638671875
622	[-1.9961671829223633, -17.04612159729004, -11.44272518157959, -0.30158138275146484, -1.5959091186523438, -11.741039276123047]	[-1.9961671829223633, -17.04612159729004, -11.44272518157959, -4.208666801452637, -1.8278789520263672, -12.02263069152832]	44.1235466003418	48.544193267822266	4.420646667480469
623	[-1.2737407684326172, -16.166500091552734, -12.974082946777344, -0.17227458953857422, -0.15501022338867188, -11.965424537658691]	[-0.4358081817626953, -15.816312789916992, -11.892102241516113, -1.2883672714233398, -1.4967575073242188, -11.301847457885742]	42.707035064697266	42.231197357177734	-0.47583770751953125
624	[-2.2372846603393555, -17.170406341552734, -13.303695678710938, -0.15156269073486328, -1.1007728576660156, -12.118256568908691]	[-2.2372846603393555, -17.170406341552734, -13.303695678710938, -5.49870491027832, -0.9097537994384766, -11.936773300170898]	46.08197784423828	51.056617736816406	4.974639892578125
625	[-0.8630275726318359, -16.02550506591797, -8.36733341217041, -0.2521677017211914, -4.34586238861084, -10.84106731414795]	[-0.9123640060424805, -18.108530044555664, -13.926070213317871, -4.518851280212402, -7.839834213256836, -10.996114730834961]	40.69496154785156	56.30176544189453	15.606803894042969
626	[-0.6881618499755859, -16.616518020629883, -11.984085083007812, -1.9160041809082031, -2.267000198364258, -13.207550048828125]	[-0.6881618499755859, -16.616518020629883, -11.984085083007812, -5.282465934753418, -2.219318389892578, -13.394675254821777]	46.679317474365234	50.18522262573242	3.5059051513671875
627	[-0.8879728317260742, -16.591415405273438, -10.315535545349121, -0.5543308258056641, -2.0310239791870117, -10.023975372314453]	[-0.8879728317260742, -16.591415405273438, -10.315535545349121, -3.891201972961426, -1.8644733428955078, -9.950116157531738]	40.40425109863281	43.50071334838867	3.0964622497558594
628	[-1.1050300598144531, -16.685028076171875, -12.391481399536133, -0.3251962661743164, -4.069769859313965, -11.466886520385742]	[-1.1050300598144531, -16.685028076171875, -12.391481399536133, -2.098973274230957, -3.730454444885254, -11.576475143432617]	46.04338836669922	47.58744430541992	1.5440559387207031
629	[-1.730647087097168, -18.658458709716797, -10.18591022491455, -0.2023754119873047, -3.1897544860839844, -12.897903442382812]	[-1.730647087097168, -18.658458709716797, -10.18591022491455, -3.1756954193115234, -2.939138412475586, -13.081942558288574]	46.86505126953125	49.77178955078125	2.90673828125
630	[-1.0718402862548828, -16.307212829589844, -7.591588020324707, -8.052122116088867, -0.8294239044189453, -10.880346298217773]	[-1.1688032150268555, -15.364995956420898, -10.24820613861084, -3.6511316299438477, -0.6225814819335938, -10.516046524047852]	44.73253631591797	41.5717658996582	-3.1607704162597656
631	[-0.5210504531860352, -14.958709716796875, -9.620718955993652, -0.4540739059448242, -0.8862819671630859, -11.987279891967773]	[-0.5210504531860352, -14.958709716796875, -9.620718955993652, -4.94722843170166, -0.8891696929931641, -12.322632789611816]	38.42811584472656	43.2595100402832	4.831394195556641
632	[-0.732025146484375, -17.23388671875, -9.574677467346191, -1.3169803619384766, -0.6037845611572266, -10.513287544250488]	[-0.8654098510742188, -17.85584831237793, -9.111160278320312, -1.84765625, -1.6151275634765625, -11.249218940734863]	39.974639892578125	42.5444221496582	2.569782257080078
633	[-1.9575920104980469, -15.629465103149414, -10.414238929748535, -2.1745710372924805, -4.957340240478516, -10.018377304077148]	[-1.9575920104980469, -15.629465103149414, -10.414238929748535, -8.07833480834961, -5.478104591369629, -10.15180778503418]	45.15158462524414	51.70954513549805	6.557960510253906
634	[-2.0048789978027344, -16.545833587646484, -11.503297805786133, -1.0838737487792969, -0.6475467681884766, -11.263662338256836]	[-2.0048789978027344, -16.545833587646484, -11.503297805786133, -6.2296223640441895, -0.6317329406738281, -11.46642017364502]	43.04909133911133	48.38178253173828	5.332691192626953
635	[-1.2315130233764648, -16.841691970825195, -8.75295639038086, -5.4353485107421875, -0.8645439147949219, -12.85996150970459]	[-1.2315130233764648, -16.841691970825195, -8.75295639038086, -4.778833389282227, -0.8563804626464844, -13.288860321044922]	45.98601531982422	45.75023651123047	-0.23577880859375
636	[-2.52767276763916, -17.116107940673828, -12.168305397033691, -0.2517051696777344, -1.3120002746582031, -10.795485496520996]	[-1.8758602142333984, -16.74061393737793, -12.974056243896484, -1.5758962631225586, -1.6499710083007812, -11.788025856018066]	44.1712760925293	46.60442352294922	2.433147430419922
637	[-1.5470085144042969, -16.006805419921875, -7.775408744812012, -5.477478981018066, -2.3469839096069336, -9.42237377166748]	[-1.062112808227539, -15.948402404785156, -7.844676971435547, -5.735902786254883, -3.9256200790405273, -8.189736366271973]	42.57605743408203	42.706451416015625	0.13039398193359375
638	[-1.5628643035888672, -16.111528396606445, -14.495367050170898, -0.2620067596435547, -8.120735168457031, -9.980622291564941]	[-1.5628643035888672, -16.111528396606445, -14.495367050170898, -5.907097816467285, -7.453727722167969, -10.880532264709473]	50.53312683105469	56.41111755371094	5.87799072265625
639	[-1.3687772750854492, -16.719722747802734, -13.691173553466797, -0.618927001953125, -5.308097839355469, -9.499865531921387]	[-1.3687772750854492, -16.719722747802734, -13.691173553466797, -4.560992240905762, -4.618742942810059, -9.971244812011719]	47.20656204223633	50.93065643310547	3.7240943908691406
640	[-0.8932514190673828, -16.55695915222168, -9.667743682861328, -7.018136501312256, -5.55657958984375, -10.094606399536133]	[-0.22394466400146484, -17.029287338256836, -12.710427284240723, -5.025928497314453, -5.69227409362793, -10.214620590209961]	49.78727340698242	50.896480560302734	1.1092071533203125
641	[-1.143540382385254, -15.096441268920898, -12.249960899353027, -0.7202835083007812, -0.2591514587402344, -11.314630508422852]	[-1.6438703536987305, -16.52332878112793, -13.496564865112305, -6.717791557312012, -0.1659107208251953, -12.067289352416992]	40.78400802612305	50.6147575378418	9.83074951171875
642	[-1.2908220291137695, -16.993209838867188, -10.32501220703125, -0.28128623962402344, -1.8158645629882812, -12.058460235595703]	[-1.3208932876586914, -15.868552207946777, -9.412184715270996, -2.917464256286621, -2.949899673461914, -11.915321350097656]	42.76465606689453	44.38431930541992	1.6196632385253906
643	[-1.1500606536865234, -16.558698654174805, -11.291557312011719, -2.8781890869140625, -1.142141342163086, -12.253372192382812]	[-1.1500606536865234, -16.558698654174805, -11.291557312011719, -8.40382194519043, -1.30621337890625, -12.215524673461914]	45.274017333984375	50.925880432128906	5.651863098144531
644	[-1.8911914825439453, -16.78554344177246, -10.586702346801758, -1.0239763259887695, -0.5481319427490234, -13.485013961791992]	[-1.8911914825439453, -16.78554344177246, -10.586702346801758, -3.323486328125, -0.548828125, -13.856491088867188]	44.320560455322266	46.99224090576172	2.671680450439453
645	[-1.0277719497680664, -15.146705627441406, -5.696599006652832, -2.0175704956054688, -5.226859092712402, -5.507627964019775]	[-1.0277719497680664, -15.146705627441406, -5.696599006652832, -5.659811496734619, -6.153709411621094, -5.090649604797363]	34.62313461303711	38.77524948120117	4.1521148681640625
646	[-1.2787294387817383, -16.826086044311523, -11.340825080871582, -0.6237554550170898, -0.3891143798828125, -11.116388320922852]	[-0.9707479476928711, -15.598679542541504, -10.767570495605469, -4.584962844848633, -1.0840167999267578, -11.268616676330566]	41.57489776611328	44.27459716796875	2.6996994018554688
647	[-1.431875228881836, -17.258689880371094, -9.411500930786133, -3.1182641983032227, -0.1271495819091797, -10.636343002319336]	[-2.1290359497070312, -16.032691955566406, -9.66797924041748, -4.65346097946167, -0.2806549072265625, -10.7261381149292]	41.983821868896484	43.48996353149414	1.5061416625976562
648	[-0.8813543319702148, -15.991786003112793, -8.61133098602295, -1.005584716796875, -6.525146484375, -7.0816779136657715]	[-0.8813543319702148, -15.991786003112793, -8.61133098602295, -3.8303375244140625, -6.972674369812012, -7.184945106506348]	40.09688186645508	43.47242736816406	3.3755455017089844
649	[-1.4688940048217773, -15.488175392150879, -9.161391258239746, -1.0120668411254883, -0.328033447265625, -11.572129249572754]	[-1.4688940048217773, -15.488175392150879, -9.161391258239746, -8.124123573303223, -0.3473701477050781, -11.757804870605469]	39.03068923950195	46.34775924682617	7.317070007324219
650	[-0.4353780746459961, -16.316951751708984, -10.622105598449707, -4.714488983154297, -0.38080596923828125, -10.497841835021973]	[-0.4353780746459961, -16.316951751708984, -10.622105598449707, -7.311485290527344, -0.38677024841308594, -10.840743064880371]	42.96757125854492	45.91343307495117	2.94586181640625
651	[-2.6959428787231445, -17.043546676635742, -13.269601821899414, -0.08806800842285156, -3.419361114501953, -12.521831512451172]	[-1.570023536682129, -16.94576072692871, -12.402265548706055, -5.1041717529296875, -0.8394088745117188, -13.274500846862793]	49.03834533691406	50.136131286621094	1.0977859497070312
652	[-1.3055953979492188, -16.534832000732422, -12.495386123657227, -1.759359359741211, -1.6144638061523438, -11.88642692565918]	[-1.3055953979492188, -16.534832000732422, -12.495386123657227, -7.607411861419678, -1.5905513763427734, -12.204578399658203]	45.59606170654297	51.73835372924805	6.142292022705078
653	[-1.7628164291381836, -16.738330841064453, -13.986289978027344, -0.03415489196777344, -0.5150375366210938, -13.638189315795898]	[-1.7628164291381836, -16.738330841064453, -13.986289978027344, -6.885960578918457, -0.3191394805908203, -13.71373176574707]	46.67481994628906	53.40626907348633	6.731449127197266
654	[-1.6070919036865234, -17.541486740112305, -12.860626220703125, -0.22269916534423828, -4.991518020629883, -10.73853874206543]	[-1.6070919036865234, -17.541486740112305, -12.860626220703125, -7.460031032562256, -4.632619857788086, -11.418998718261719]	47.96195983886719	55.520851135253906	7.558891296386719
655	[-1.3635616302490234, -15.887540817260742, -6.696577072143555, -0.740565299987793, -3.5397958755493164, -9.12511920928955]	[-1.4398174285888672, -16.22073745727539, -7.500868797302246, -4.433904647827148, -4.895208358764648, -11.035955429077148]	37.3531608581543	45.52649688720703	8.173336029052734
656	[-0.8978137969970703, -16.936525344848633, -8.863677978515625, -0.24627685546875, -0.6603183746337891, -10.679376602172852]	[-1.202366828918457, -17.00108528137207, -8.703030586242676, -5.650795936584473, -1.3721332550048828, -12.456230163574219]	38.28398895263672	46.38563919067383	8.10165023803711
657	[-1.0324106216430664, -17.198137283325195, -6.032556533813477, -0.9968643188476562, -5.238941192626953, -6.885289192199707]	[-1.0324106216430664, -17.198137283325195, -6.032556533813477, -4.208154678344727, -5.194784164428711, -6.748780250549316]	37.38420104980469	40.414825439453125	3.0306243896484375
658	[-1.779057502746582, -15.640990257263184, -9.069263458251953, -0.8073749542236328, -0.9915142059326172, -11.528820037841797]	[-1.0351190567016602, -14.97970199584961, -6.868224143981934, -4.906285285949707, -1.7065143585205078, -11.0006685256958]	39.8170166015625	40.49651336669922	0.6794967651367188
659	[-0.6716470718383789, -15.153814315795898, -8.426867485046387, -1.594339370727539, -6.971047401428223, -7.715455055236816]	[-0.9515323638916016, -15.262446403503418, -6.890110015869141, -7.509058475494385, -6.900038719177246, -2.361186981201172]	40.533172607421875	39.87437438964844	-0.6587982177734375
660	[-1.5930681228637695, -16.219919204711914, -8.704632759094238, -0.5442543029785156, -3.45587158203125, -10.768402099609375]	[-1.5930681228637695, -16.219919204711914, -8.704632759094238, -3.4668359756469727, -2.9940452575683594, -10.99327278137207]	41.28614807128906	43.971771240234375	2.6856231689453125
661	[-1.641047477722168, -17.26764678955078, -12.939725875854492, -0.27009010314941406, -4.210056304931641, -11.878190040588379]	[-1.641047477722168, -17.26764678955078, -12.939725875854492, -3.5870141983032227, -4.365640640258789, -12.102428436279297]	48.206756591796875	51.90350341796875	3.696746826171875
662	[-2.244370460510254, -17.474822998046875, -11.64449691772461, -0.29577159881591797, -1.7120342254638672, -11.112812042236328]	[-2.244370460510254, -17.474822998046875, -11.64449691772461, -3.3434572219848633, -1.4911670684814453, -11.161178588867188]	44.484310150146484	47.359493255615234	2.87518310546875
663	[-2.0573244094848633, -15.31614875793457, -9.959879875183105, -1.8567981719970703, -2.571077346801758, -12.25610065460205]	[-2.0573244094848633, -15.31614875793457, -9.959879875183105, -6.348613739013672, -2.157102584838867, -12.236743927001953]	44.017333984375	48.07581329345703	4.058479309082031
664	[-0.9304676055908203, -17.690418243408203, -10.193854331970215, -0.2954549789428711, -5.152830123901367, -9.688926696777344]	[-0.9304676055908203, -17.690418243408203, -10.193854331970215, -3.8713064193725586, -4.572854995727539, -10.594745635986328]	43.95195388793945	47.8536491394043	3.9016952514648438
665	[-1.0823440551757812, -17.788818359375, -13.101335525512695, -0.9436588287353516, -0.7278995513916016, -12.524789810180664]	[-1.4214401245117188, -17.469215393066406, -11.624893188476562, -5.51334285736084, -1.0975399017333984, -12.757438659667969]	46.168846130371094	49.883872985839844	3.71502685546875
666	[-1.955801010131836, -16.462989807128906, -10.214598655700684, -0.15343761444091797, -1.1664562225341797, -12.070850372314453]	[-1.955801010131836, -16.462989807128906, -10.214598655700684, -2.685999870300293, -1.2519950866699219, -12.247247695922852]	42.02413558959961	44.818634033203125	2.7944984436035156
667	[-0.8831787109375, -17.49432373046875, -11.044795989990234, -0.1482086181640625, -3.5668697357177734, -12.896575927734375]	[-1.2759523391723633, -16.798263549804688, -11.686850547790527, -0.1340179443359375, -3.7836151123046875, -13.59754753112793]	46.03395462036133	47.276248931884766	1.2422943115234375
668	[-2.0446243286132812, -15.615370750427246, -6.42744255065918, -0.8599920272827148, -5.229484558105469, -10.851954460144043]	[-1.7217512130737305, -14.972471237182617, -9.25205135345459, -7.45684289932251, -0.026485443115234375, -12.461884498596191]	41.02886962890625	45.89148712158203	4.862617492675781
669	[-1.163283348083496, -15.778390884399414, -10.65732479095459, -0.10967063903808594, -0.9199848175048828, -11.741558074951172]	[-1.163283348083496, -15.778390884399414, -10.65732479095459, -5.195796012878418, -0.9825344085693359, -12.026240348815918]	40.370216369628906	45.80356979370117	5.433353424072266
670	[-1.089707374572754, -17.05663299560547, -9.142904281616211, -4.519949913024902, -3.564579963684082, -11.356553077697754]	[-1.089707374572754, -17.05663299560547, -9.142904281616211, -6.565023899078369, -3.5897998809814453, -11.687514305114746]	46.73033142089844	49.13158416748047	2.4012527465820312
671	[-1.0693464279174805, -15.974414825439453, -8.919276237487793, -4.586216926574707, -0.8514690399169922, -10.794626235961914]	[-1.0693464279174805, -15.974414825439453, -8.919276237487793, -7.361550807952881, -0.7910594940185547, -10.439637184143066]	42.195350646972656	44.55528259277344	2.3599319458007812
672	[-1.1029157638549805, -16.30393409729004, -10.683822631835938, -6.5516767501831055, -0.24434661865234375, -10.524069786071777]	[-1.1029157638549805, -16.30393409729004, -10.683822631835938, -9.984123229980469, -0.17202186584472656, -10.613245964050293]	45.4107666015625	48.86006164550781	3.4492950439453125
673	[-0.8223543167114258, -16.569217681884766, -10.718449592590332, -4.442202568054199, -0.015344619750976562, -14.112482070922852]	[-0.8223543167114258, -16.569217681884766, -10.718449592590332, -8.819368362426758, -0.015130996704101562, -14.384174346923828]	46.680049896240234	51.328697204589844	4.648647308349609
674	[-0.8513879776000977, -16.777978897094727, -13.786127090454102, -4.4921159744262695, -0.9759578704833984, -12.432415008544922]	[-0.8513879776000977, -16.777978897094727, -13.786127090454102, -7.543825149536133, -1.3066558837890625, -12.353840827941895]	49.315982818603516	52.61981201171875	3.3038291931152344
675	[-1.0130271911621094, -17.22108268737793, -8.900197982788086, -2.4762086868286133, -1.6382427215576172, -10.375514030456543]	[-1.0130271911621094, -17.22108268737793, -8.900197982788086, -7.574899196624756, -1.0033912658691406, -10.916786193847656]	41.624271392822266	46.6293830871582	5.0051116943359375
676	[-0.7696447372436523, -16.514463424682617, -10.608039855957031, -6.43345832824707, -0.32779979705810547, -10.28449535369873]	[-0.7696447372436523, -16.514463424682617, -10.608039855957031, -11.145694732666016, -0.46506404876708984, -11.004875183105469]	44.937904357910156	50.507781982421875	5.569877624511719
677	[-1.5879240036010742, -16.519428253173828, -10.742317199707031, -5.800082206726074, -0.8901138305664062, -11.274004936218262]	[-1.5879240036010742, -16.519428253173828, -10.742317199707031, -9.994791030883789, -0.730621337890625, -12.239742279052734]	46.81386947631836	51.81482696533203	5.000957489013672
678	[-1.579446792602539, -16.867557525634766, -10.401826858520508, -8.3882417678833, -1.8722162246704102, -11.269454956054688]	[-1.579446792602539, -16.867557525634766, -10.401826858520508, -7.296795845031738, -1.2959136962890625, -11.870112419128418]	50.37874221801758	49.311649322509766	-1.0670928955078125
679	[-2.051053047180176, -15.846405029296875, -7.552163600921631, -9.946479797363281, -2.6596622467041016, -6.762567520141602]	[-2.051053047180176, -15.846405029296875, -7.552163600921631, -12.977727890014648, -0.6890573501586914, -10.691338539123535]	44.818328857421875	49.80774688720703	4.989418029785156
680	[-1.926884651184082, -16.9353084564209, -10.349410057067871, -9.62959098815918, -0.2859668731689453, -10.076297760009766]	[-1.926884651184082, -16.9353084564209, -10.349410057067871, -9.60354995727539, -0.8577766418457031, -10.811419486999512]	49.203460693359375	50.48434829711914	1.2808876037597656
681	[-1.6796293258666992, -16.640026092529297, -11.513885498046875, -1.33544921875, -0.22270774841308594, -10.112102508544922]	[-1.6796293258666992, -16.640026092529297, -11.513885498046875, -6.174724578857422, -0.3078594207763672, -9.949441909790039]	41.50379943847656	46.265567779541016	4.761768341064453
682	[-1.0892810821533203, -17.36966323852539, -11.534855842590332, -5.359996318817139, -0.8927803039550781, -11.693730354309082]	[-1.0892810821533203, -17.36966323852539, -11.534855842590332, -8.612739562988281, -0.7569904327392578, -11.557645797729492]	47.9403076171875	50.92117691040039	2.9808692932128906
683	[-0.4392890930175781, -16.17955780029297, -10.358941078186035, -3.1147842407226562, -1.3064842224121094, -11.062705039978027]	[-0.4392890930175781, -16.17955780029297, -10.358941078186035, -4.309525489807129, -1.532144546508789, -11.198267936706543]	42.461761474609375	44.017723083496094	1.5559616088867188
684	[-1.599411964416504, -16.03112030029297, -10.569906234741211, -5.235263824462891, -0.6242656707763672, -12.051252365112305]	[-1.599411964416504, -16.03112030029297, -10.569906234741211, -9.050146102905273, -0.6382541656494141, -11.984689712524414]	46.1112174987793	49.87352752685547	3.762310028076172
685	[-1.0914697647094727, -16.292835235595703, -11.074531555175781, -2.328990936279297, -0.3576698303222656, -13.26646900177002]	[-1.0914697647094727, -16.292835235595703, -11.074531555175781, -4.7447099685668945, -0.36330604553222656, -14.340639114379883]	44.41196823120117	47.90748977661133	3.4955215454101562
686	[-0.33074092864990234, -17.17196273803711, -6.117674827575684, -2.028810501098633, -1.1557159423828125, -12.090158462524414]	[-0.33074092864990234, -17.17196273803711, -6.117674827575684, -7.106320858001709, -1.3767662048339844, -11.981882095336914]	38.89506530761719	44.08534622192383	5.190280914306641
687	[-1.6700305938720703, -15.30448055267334, -10.084606170654297, -6.05540657043457, -3.0584354400634766, -12.37612533569336]	[-1.6700305938720703, -15.30448055267334, -10.084606170654297, -6.203218460083008, -3.349302291870117, -11.786112785339355]	48.54908752441406	48.39775085449219	-0.151336669921875
688	[-0.3883514404296875, -16.304580688476562, -10.071320533752441, -6.939266681671143, -0.5514078140258789, -11.191291809082031]	[-0.3883514404296875, -16.304580688476562, -10.071320533752441, -6.419075965881348, -1.720254898071289, -11.333513259887695]	45.44621658325195	46.23709487915039	0.7908782958984375
689	[-1.4514341354370117, -16.203561782836914, -12.342781066894531, -1.6981000900268555, -1.3198833465576172, -12.846671104431152]	[-1.4514341354370117, -16.203561782836914, -12.342781066894531, -1.6981000900268555, -0.6744441986083984, -0.5536861419677734, -12.527453422546387]	45.862430572509766	45.45146179199219	-0.4109687805175781
690	[-1.1758356094360352, -16.633943557739258, -12.133012771606445, -0.30454444885253906, -3.8961105346679688, -12.246503829956055]	[-1.1758356094360352, -16.633943557739258, -12.133012771606445, -3.4018030166625977, -3.747574806213379, -12.686073303222656]	46.38994598388672	49.77824401855469	3.3882980346679688
691	[-1.280466079711914, -16.84373664855957, -10.873929977416992, -3.480109214782715, -1.21588134765625, -12.33817195892334]	[-1.280466079711914, -16.84373664855957, -10.873929977416992, -6.707549571990967, -1.316579818725586, -12.858695983886719]	46.03229522705078	49.880958557128906	3.848663330078125
692	[-0.9129657745361328, -16.77161407470703, -6.813721179962158, -5.730931282043457, -0.7036828994750977, -10.067672729492188]	[-0.9129657745361328, -16.77161407470703, -6.813721179962158, -7.24817419052124, -0.9757747650146484, -10.273971557617188]	41.000587463378906	42.996219635009766	1.9956321716308594
693	[-1.861398696899414, -15.084957122802734, -10.458623886108398, -6.4251251220703125, -3.2865428924560547, -12.301615715026855]	[-1.861398696899414, -15.084957122802734, -10.458623886108398, -5.657948017120361, -3.5111637115478516, -11.436260223388672]	49.41826629638672	48.01034927368164	-1.4079170227050781
694	[-0.7158718109130859, -14.674995422363281, -8.45226764678955, -1.8771286010742188, -1.0109691619873047, -7.809005260467529]	[-0.7158718109130859, -14.674995422363281, -8.45226764678955, -5.340344429016113, -0.7091007232666016, -7.7128496170043945]	34.54023742675781	37.60542678833008	3.0651893615722656
695	[-2.1571922302246094, -16.483661651611328, -10.728238105773926, -9.803603172302246, -2.723827362060547, -11.71823501586914]	[-2.1571922302246094, -16.483661651611328, -10.728238105773926, -9.703653335571289, -2.897329330444336, -11.658257484436035]	53.6147575378418	53.628334045410156	0.013576507568359375
696	[-0.9453248977661133, -16.884363174438477, -10.290735244750977, -2.43088436126709, -0.21043777465820312, -11.258135795593262]	[-0.9453248977661133, -16.884363174438477, -10.290735244750977, -4.698452949523926, -0.23233604431152344, -11.576199531555176]	42.01988220214844	44.627410888671875	2.6075286865234375
697	[-2.067843437194824, -15.641305923461914, -8.02157211303711, -3.686305046081543, -1.6287612915039062, -11.642072677612305]	[-1.8173952102661133, -15.598260879516602, -10.740663528442383, -13.18694019317627, -1.3869609832763672, -13.181204795837402]	42.687862396240234	55.91142654418945	13.223564147949219
698	[-0.8409395217895508, -16.61620330810547, -11.093130111694336, -2.5659942626953125, -3.8967418670654297, -11.961906433105469]	[-0.8409395217895508, -16.61620330810547, -11.093130111694336, -6.166553974151611, -4.038207054138184, -11.773624420166016]	46.97491455078125	50.52865982055664	3.5537452697753906
